Filename,WaterLevel,VA,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK,ND,Defect
00339450.png,10,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
00339480.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00339642.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00339654.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00339784.png,40,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00339818.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00339864.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00340037.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00340120.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00340184.png,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
00340216.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00340539.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00340764.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00340790.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00340810.png,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00341009.png,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00341049.png,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00341094.png,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00341233.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00341428.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00341646.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00341791.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00341951.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00341954.png,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00341998.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00342010.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00342207.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00342364.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00342534.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00342665.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00342860.png,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00342900.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343042.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343077.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00343161.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00343187.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00343189.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00343205.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343373.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343638.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343643.png,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00343809.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00343856.png,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00343873.png,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00343983.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00344163.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00344324.png,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00344335.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00344470.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00344738.png,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00344766.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00344849.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00344912.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00345087.png,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00345201.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00345450.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00345468.png,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00345496.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00345699.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00345767.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00345816.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00345873.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00345926.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00346009.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00346029.png,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00346066.png,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00346077.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00346290.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00346427.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00346608.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00346828.png,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00346869.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00347060.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00347519.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00347529.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00347569.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00347812.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00347906.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00347950.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00347982.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00347997.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00348072.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00348145.png,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00348338.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348370.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348427.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348436.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348452.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00348608.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348731.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348856.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00348858.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00348948.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00349026.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349136.png,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00349215.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349227.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349314.png,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
00349412.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349480.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00349485.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00349508.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349510.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00349604.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350093.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350137.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350151.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350169.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350213.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00350287.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350673.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00350798.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00350864.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00350918.png,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00351344.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00351366.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00351527.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00351797.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00351804.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00351922.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00352070.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00352078.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00352129.png,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00352288.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00352473.png,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00352487.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00352665.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00352723.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00352783.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00352822.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00353031.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00353068.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00353134.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00353479.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00353649.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00353683.png,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
00353947.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00354012.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00354366.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00354506.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00354510.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00354703.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00355218.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00355362.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00355746.png,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00355752.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00355762.png,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00355931.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356114.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356178.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356322.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356417.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356563.png,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00356619.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00356726.png,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00357142.png,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00357176.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00357237.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00357249.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00357360.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00358187.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00358233.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00358395.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00358403.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00358470.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00358651.png,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
00358838.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00359063.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
00359110.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00359221.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00359256.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00359265.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00359364.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00359473.png,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00359620.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00360076.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360149.png,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00360181.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360185.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360583.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360638.png,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00360831.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00360927.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360928.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00360959.png,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00361017.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00361052.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00361070.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00362037.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00362186.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00362556.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00362692.png,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00362770.png,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00362918.png,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00363065.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00363518.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00363577.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00363608.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00363619.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364018.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364087.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00364110.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364255.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00364433.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364539.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364633.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00364692.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00364758.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364948.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00364981.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365115.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365192.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365341.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365409.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00365613.png,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00365634.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365636.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00365648.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366019.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366206.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366280.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366400.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366419.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366507.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366554.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366592.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00366828.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366919.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00366968.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367204.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367356.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367420.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367506.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367584.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00367598.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00368111.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00368171.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00368671.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00368897.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369012.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00369064.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369374.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369387.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369397.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369462.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369523.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00369657.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00369687.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00369938.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370109.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370509.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00370571.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370599.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370616.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370882.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00370942.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371004.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371116.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371170.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371238.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371272.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371351.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371352.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371613.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371717.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371739.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00371821.png,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
00372031.png,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00372074.png,10,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00372109.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00372269.png,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00372493.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00372665.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00372892.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00372894.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373085.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373118.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373233.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373417.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373495.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373502.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00373649.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373717.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373800.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373914.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373946.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00373963.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00374024.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00374093.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00374192.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
